DFT_energy_eV_atom,ML_energy_eV_atom
-0.001576332508619771,-0.0015006439779483571
-0.0018941822071383285,-0.001844399374334671
7.852809460473509e-07,-0.0002734046948091873
-0.0005268345385331941,-0.001020354983921834
-0.0006246854224514209,-0.0010396866601354304
-0.0013545105310868166,-0.0016023405505904975
-0.0016160208463986692,-0.0018099903398081096
0.0003842578921648965,0.00035531789146148185
-0.0024492290465047972,-0.002402973399568964
-0.001383537248614175,-0.0012545122670530873
-0.002929626027167842,-0.0027186977491737707
-0.0022462439187904693,-0.002098653599176714
-0.0017719138826635117,-0.0018154541958210757
-0.0009901973241426276,-0.0008809859497205252
-0.00021352807956986908,0.00026667967884463906
-0.0011400609809300022,-0.000474667192150946
-0.000427549017246065,0.0003957397262581708
0.0006081821152008615,0.0014210000933019273
0.0004936203871466205,0.0012612736015285009
-0.00022011834548152365,0.0003064292895658127
-0.0009287893888085819,-0.00046758441581573607
-0.001403200992768916,-0.0010642914574816587
-0.0019010548077744716,-0.0015066707344146835
-0.00204065452874147,-0.0016179063762535861
-0.0007822119383433801,-0.00032975754277231317
-0.0012686002025645848,-0.000839659287350969
-0.0009525261465057611,-0.0006472333966769384
-0.001005686310662668,-0.000808399704084195
-0.001451890127043498,-0.0009405324436215778
-0.0014930628791489653,-0.0008948584219865552
-0.0020070411660810805,-0.0016213558860442845
-0.0031598470976916815,-0.002613446995155755
-0.0025307049809839555,-0.0019142874194812975
-0.0015029978890197526,-0.0010927621248697506
-0.0016000040917276692,-0.001295520262658556
-0.001445576355393996,-0.0012153278828179737
-0.0004064689536278365,-0.000150866849310205
-0.002401765353738483,-0.0021562997225430536
-0.0018573755551756221,-0.0016855218852924736
-0.001104499415760074,-0.0011048644845743638
-0.00032159584350210935,-0.0003481425227676027
-0.0012563750558740594,-0.0010119975404450088
-0.0018682939579548474,-0.0014694797621075395
0.00027987070055246477,0.000761178420162878
-0.00030472644323253917,0.00019460516085700874
-0.00048790221268291134,-8.252329132574232e-05
-0.0019505588898880433,-0.0014919283250947046
-0.0014977230613339998,-0.00106878535694932
-0.001953844366141766,-0.0017382321625802888
-0.0006130014505458803,-0.0007617929424270642
0.0007362892067703797,0.0005004322318882259
-0.000875230876488331,-0.0009514950461948501
-0.0016222588243692826,-0.0016650806904294768
-0.002194663143342268,-0.0021821745349654975
-0.002524525938838451,-0.0024683373067944103
-0.001094919614047285,-0.0007378929336425699
-0.0008891231519783105,-0.0006074256350814267
-0.0012454796832059856,-0.0011644016743161956
-0.0008481054383935316,-0.0006800630535224172
0.0011432013079115677,0.0013620699986631735
-0.0003540608192338368,-0.00020023694042947682
-0.0008191395150447534,-0.0005719512765551826
-0.0009036585453259249,-0.0005479652044755312
-0.0012013419518837054,-0.00126264175909796
-0.0001007831429262751,-0.00027152060653179433
0.0002972878460809625,0.00012969017836894636
0.001684642918718282,0.0014135800419126099
-0.0013540021427331794,-0.0015561920178299715
-0.0016596488619313732,-0.0016483309129853296
-0.0026879915720599,-0.0025845715976799966
-0.001480911734233814,-0.0012177283508663095
-0.0010379931948989451,-0.0008299620477600911
-0.0011258203996931115,-0.000731072999258231
