block,layer,z_minus_GDS_min_A,z_minus_GDS_max_A,waters,translation_20_300cm-1_cross_to_self,translation_20_300cm-1_self_weighted_participation
3,3,4.0,6.0,12,0.067095949405857,0.6958149931099189
3,4,6.0,8.0,13,-0.16354796090331897,0.7010401707472736
3,5,8.0,10.0,6,-0.06156538850130154,0.7962609516615459
3,6,10.0,12.0,13,-0.09019769100841657,0.7472615748572508
3,7,12.0,14.0,10,-0.22517084464233125,0.7472931019056596
3,8,14.0,16.0,12,-0.1590800303761005,0.7403944882274087
3,9,16.0,18.0,11,-0.07736201371861576,0.7734218227814765
3,10,18.0,20.0,11,0.03212270387227773,0.7578723287670108
3,11,20.0,22.0,8,0.06383947896431201,0.7913188969480411
3,12,22.0,24.0,13,0.068262179071884,0.7416346161819485
3,13,24.0,26.0,9,-0.02384744046641155,0.7323647720653778
3,14,26.0,28.0,11,0.2521893855655223,0.7145808368929109
3,15,28.0,30.0,12,0.0910765568448771,0.7774993850561197
3,16,30.0,32.0,9,0.030286833428185923,0.7726213842688464
3,17,32.0,34.0,11,0.07259042468315083,0.7399944197577122
3,18,34.0,36.0,9,-0.17034743264838895,0.7369689022744086
3,19,36.0,38.0,10,-0.1140691854589677,0.75230395523495
3,20,38.0,40.0,14,-0.3608063193232214,0.7209293014708258
3,21,40.0,42.0,2,-0.022010266803123884,0.8217473895324933
4,1,0.0,2.0,2,-0.054587873052870876,0.8195748247055651
4,2,2.0,4.0,2,0.0753069841968406,0.8604682307350233
4,3,4.0,6.0,12,0.08841618879691704,0.7286297875497765
4,4,6.0,8.0,13,-0.010954594210342795,0.7265077950957372
4,5,8.0,10.0,6,-0.03801573994576532,0.7851475483720043
4,6,10.0,12.0,13,-0.1389901459595055,0.7498029187069017
4,7,12.0,14.0,10,-0.01413274944349641,0.7795078904299849
4,8,14.0,16.0,12,0.05593715290393672,0.778007858351114
4,9,16.0,18.0,11,0.04185822201239924,0.7631114418734236
4,10,18.0,20.0,11,-0.009546710075020304,0.7627862198197389
4,11,20.0,22.0,8,-0.1940824022982549,0.7704980304211165
4,12,22.0,24.0,13,-0.04108310456725171,0.7396888796611005
4,13,24.0,26.0,9,0.03015772841585059,0.7756391924084033
4,14,26.0,28.0,11,-0.06811502629529821,0.74676178500834
4,15,28.0,30.0,12,-0.27059913510585604,0.7308165041642176
4,16,30.0,32.0,9,-0.1511044388578832,0.7745465193552479
4,17,32.0,34.0,11,-0.07560675195666212,0.7829782522036105
4,18,34.0,36.0,9,0.0018683930878718876,0.7579621197985856
4,19,36.0,38.0,10,-0.06053424876880845,0.7328442962685308
4,20,38.0,40.0,14,-0.32756544651130415,0.7121277087268766
4,21,40.0,42.0,2,-0.10452339495191883,0.8847982621098832
5,1,0.0,2.0,2,0.06337661041635335,0.8361405394384752
5,2,2.0,4.0,2,0.06828529692710653,0.8297227609328254
5,3,4.0,6.0,12,-0.08413817587849938,0.6773038635251674
5,4,6.0,8.0,13,0.03326163004871667,0.7352149896683446
5,5,8.0,10.0,6,-0.17440063077974957,0.7856094038855905
5,6,10.0,12.0,13,-0.01602227196394045,0.7788694701101831
5,7,12.0,14.0,10,-0.0889130575942034,0.767246637130881
5,8,14.0,16.0,12,-0.019853445288913668,0.7801091154880284
5,9,16.0,18.0,11,-0.12657694203146183,0.7466906398947678
5,10,18.0,20.0,11,-0.11082001784161323,0.7674881287474455
5,11,20.0,22.0,8,-0.27055334336599235,0.7735814705813292
5,12,22.0,24.0,13,0.14360665498132094,0.7356774366816974
5,13,24.0,26.0,9,-0.02029658125041845,0.7495005008901037
5,14,26.0,28.0,11,-0.07093558295797389,0.7344149971012044
5,15,28.0,30.0,12,0.0658077926853093,0.765362193509866
5,16,30.0,32.0,9,0.02379015153349956,0.7661630719845998
5,17,32.0,34.0,11,-0.1005639933521069,0.7734089194634055
5,18,34.0,36.0,9,-0.015546826818970825,0.760648270062156
5,19,36.0,38.0,10,-0.24956218237653643,0.7704439164894691
5,20,38.0,40.0,14,-0.3287483870321435,0.6870648178224881
5,21,40.0,42.0,2,0.00931427317797374,0.9043045463214638
6,1,0.0,2.0,2,-0.04183424392686804,0.8732186333556954
6,2,2.0,4.0,2,-0.027782332487918088,0.8241817011610402
6,3,4.0,6.0,12,-0.13057841275953092,0.7581185315052598
6,4,6.0,8.0,13,-0.23075935806908218,0.7228564020460798
6,5,8.0,10.0,6,0.02273789552352661,0.78233141331894
6,6,10.0,12.0,13,-0.19624645784579017,0.7689682245122326
6,7,12.0,14.0,10,-0.1954809427256392,0.7773995904383545
6,8,14.0,16.0,12,0.1924836428570699,0.7440205794269596
6,9,16.0,18.0,11,0.17314778933615882,0.7530995669688891
6,10,18.0,20.0,11,0.10269238180326318,0.7390687335252355
6,11,20.0,22.0,8,0.14849485551420677,0.7708906991762857
6,12,22.0,24.0,13,0.04357102738850467,0.7495724269510438
6,13,24.0,26.0,9,0.1344957392822403,0.7644836907821702
6,14,26.0,28.0,11,-0.055944119806552846,0.7740161806240108
6,15,28.0,30.0,12,0.0403105228371422,0.74700744507508
6,16,30.0,32.0,9,0.14546932510446123,0.7561159113621877
6,17,32.0,34.0,11,0.014233820588282728,0.723777976495439
6,18,34.0,36.0,9,0.031132489433466515,0.7698365575317956
6,19,36.0,38.0,10,0.02692418432934217,0.753823424663158
6,20,38.0,40.0,14,-0.07348087722769724,0.7145732193109229
6,21,40.0,42.0,2,0.04504842539540522,0.8411754323471002
7,1,0.0,2.0,2,-0.0947784843230751,0.8318508383279687
