system,group,O_serial_1based,time_ps,relative_depth,dx_A,dy_A
Oil,1,457,343.8,0.24860911821993056,1.0076385736465499,1.552049154251101
Oil,1,457,343.90000000000003,0.25928967943995596,1.0922046899795577,1.2619450034790063
Oil,1,457,344.0,0.270564900323931,0.8998459577560469,1.4704242887191796
Oil,1,457,344.1,0.2735247126193572,0.9572306871414229,1.8772464933090234
Oil,1,457,344.20000000000005,0.27539709085600284,0.9554761648178145,1.9365692081146264
Oil,1,457,344.3,0.2734391092576519,0.8090075254440352,1.6851229610137963
Oil,1,457,344.40000000000003,0.26313031825690564,0.46355640888214555,1.8531035127334619
Oil,1,457,344.5,0.25985198086871736,0.7074323892593428,1.8049734773330712
Oil,1,457,344.6,0.2552050998232957,0.9157577753067061,1.4986772479705834
Oil,1,457,344.70000000000005,0.2597732438669567,0.6917315721511885,1.778037423103335
Oil,1,457,344.8,0.25906563874930655,0.6396876573562666,1.9903653802566552
Oil,1,457,344.90000000000003,0.2720051912751969,0.825362086296086,1.582751149147036
Oil,1,457,345.0,0.2824480202006114,0.6461423635482832,1.4284145774536157
Oil,1,457,345.1,0.2793297060034687,0.34670555591583696,1.859012717216494
Oil,1,457,345.20000000000005,0.273658832775881,0.7275322675705,1.4379211606674218
Oil,1,457,345.3,0.27521013673224015,0.5775555372238204,0.9457819404296899
Oil,1,457,345.40000000000003,0.26903760806941424,0.5762532949447676,1.0543146671943688
Oil,1,457,345.5,0.26183479648746694,0.6938685178756758,1.5102502050094628
Oil,1,457,345.6,0.2823311276178409,0.802896380424504,1.252745741813662
Oil,1,457,345.70000000000005,0.2764024575228699,0.7812367677688643,1.0986466946296716
Oil,1,457,345.8,0.2698251425507316,1.1280764341354415,1.1468702497177148
Oil,1,457,345.90000000000003,0.2701641022596164,1.1615215539932295,1.1533925475769067
Oil,1,457,346.0,0.2724869877173018,1.3879474401474043,1.327555769889834
Oil,1,457,346.1,0.2632586410676079,1.6309396028518721,1.5379059257202172
Oil,1,457,346.20000000000005,0.2581503981962041,1.0140324831008956,1.8745227994613671
Oil,1,457,346.3,0.25998404522885055,0.7445763349533125,1.8125473203353906
Oil,1,457,346.40000000000003,0.2587809109492062,1.030869603157048,1.5734195651702905
Oil,1,457,346.5,0.2499845282371086,1.2665225267410323,1.7460184039764428
Oil,1,457,346.6,0.26217338615300145,0.9822255373001143,1.7834093513183618
Oil,1,457,346.70000000000005,0.2666135774293105,0.9566701650619551,1.5122442187957787
Oil,1,457,346.8,0.2715617148778131,0.6900833845138594,1.7499997558288598
Oil,1,457,346.90000000000003,0.2708510671815048,0.5198496580123946,1.8384832086257958
Oil,1,457,347.0,0.27373000444692414,0.654665589332585,1.7339783849411035
Oil,1,457,347.1,0.26868886276971005,1.041722178459172,1.6832414807968163
Oil,1,457,347.20000000000005,0.2722746239501511,0.7718902826309249,1.6757519187622094
Oil,1,457,347.3,0.2683405697452118,0.9873791933059737,1.4009365977935815
Oil,1,457,347.40000000000003,0.26563649852077836,1.3650201559066817,1.168565803974154
Oil,1,457,347.5,0.2627668945709724,0.6931890249252364,1.420495027511599
Oil,1,457,347.6,0.25129686642102256,0.6255036592483565,1.6358982267074609
Oil,1,457,347.70000000000005,0.2672520255563804,0.7193704843521163,1.5073018016510034
Oil,1,457,347.8,0.26464132860400874,0.6595231294632002,1.457527750938418
Oil,1,457,347.90000000000003,0.27012072495577444,0.2966133356094405,1.2754924239807153
Oil,1,457,348.0,0.27158441086996554,0.5419002771377608,1.3963875713043237
Oil,1,457,348.1,0.2699217238651627,0.89130818843842,1.4861711206131005
Oil,1,457,348.20000000000005,0.2668884785226638,0.9148830175399825,1.3092634620361352
Oil,1,457,348.3,0.2681462558703707,0.6631942987442061,1.4696581306152368
Oil,1,457,348.40000000000003,0.27017355892301326,0.8847843408584639,1.3676000775985742
Oil,1,457,348.5,0.2692553169071805,1.1211041212081954,1.2921667041473412
Oil,1,457,348.6,0.27554087325556254,1.0780938863754317,1.6169135513000512
Oil,1,457,348.70000000000005,0.292375090927548,1.097377181053166,1.4771252813034081
Oil,1,457,348.8,0.28344652050753383,0.8834060430526778,1.1352141441993737
Oil,1,457,348.90000000000003,0.2885664814183641,0.8380078077316329,1.0655168833427453
Oil,1,457,349.0,0.26338149545991113,0.9482368230819747,1.5010573806457543
Oil,1,457,349.1,0.2610087774977172,0.9018265008926436,1.3037418069534326
Oil,1,457,349.20000000000005,0.24871478615440826,0.9247771501541182,1.5830448808364892
Oil,1,457,349.3,0.2583677781065479,0.8075898885726973,1.584623092620852
Oil,1,457,349.40000000000003,0.264662297727193,0.9930042028427168,1.3645235242538476
Oil,1,457,349.5,0.2782658724872525,1.0557867288589522,1.1830206455879235
Oil,1,457,349.6,0.26797722829113424,1.0238875150680586,1.0187973918609643
Oil,1,457,349.70000000000005,0.2660168619689702,1.0606604814529463,1.2883486690216088
Oil,1,457,349.8,0.2737205477835273,1.1173983812332198,1.3758208694152856
Oil,1,457,349.90000000000003,0.27802994929346536,1.005387425422673,1.2996755780868554
Oil,1,457,350.0,0.27596103692187673,1.1645089387893721,1.34322428128052
Oil,1,457,350.1,0.27150805859201804,1.0968848466873213,1.4255528392486596
Oil,1,457,350.20000000000005,0.25571288153177796,1.0445727109909102,1.284111732452395
Oil,1,457,350.3,0.24710415191421586,0.9339650869369551,1.242837900131228
Oil,1,457,350.40000000000003,0.26320247671021624,0.687631487846379,1.309193963020327
Oil,1,457,350.5,0.2704264629949869,0.5187741518020674,1.408413523643496
Oil,1,457,350.6,0.2723862948100894,0.6343718767166182,1.6582024039917016
Oil,1,457,350.70000000000005,0.2723660657736057,0.8765505552291915,1.599470848052981
Oil,1,457,350.8,0.27061933781235453,1.073357224464421,1.4136362018280053
Oil,1,457,350.90000000000003,0.28251429907624487,0.9931017160415694,1.4915593805007958
Oil,1,457,351.0,0.27917848162097497,1.1656688451767012,1.4789333285980248
Oil,1,457,351.1,0.2621303788925098,1.2338668107986495,1.2342809381179833
Oil,1,457,351.20000000000005,0.25032077429475785,1.299757838249211,1.1672679128341699
