system,hexane_index,time_ps,com_z_unwrapped_A,z_msd_from_initial_A2
oil,2,282.300000,-4.63222669,92.20862312
oil,2,282.400000,-4.85992402,96.63341104
oil,2,282.500000,-4.93517067,98.11845677
oil,2,282.600000,-4.98340108,99.07627329
oil,2,282.700000,-4.91192065,97.65839230
oil,2,282.800000,-4.79349712,95.33184024
oil,2,282.900000,-4.67911180,93.11125288
oil,2,283.000000,-4.58829659,91.36687258
oil,2,283.100000,-4.66646195,92.86728554
oil,2,283.200000,-4.74941207,94.47290828
oil,2,283.300000,-4.88280404,97.08376623
oil,2,283.400000,-5.12712544,101.95811017
oil,2,283.500000,-5.13946087,102.20737464
oil,2,283.600000,-4.88716580,97.16973905
oil,2,283.700000,-4.52563801,90.17294182
oil,2,283.800000,-4.17788574,83.68940168
oil,2,283.900000,-3.92846207,79.18806302
oil,2,284.000000,-3.78684954,76.68776317
oil,2,284.100000,-3.72378854,75.58726996
oil,2,284.200000,-3.76504240,76.30630171
oil,2,284.300000,-3.81796712,77.23373441
oil,2,284.400000,-3.80661662,77.03436067
oil,2,284.500000,-3.89268264,78.55255753
oil,2,284.600000,-4.09192626,82.12404320
oil,2,284.700000,-4.20448322,84.17674677
oil,2,284.800000,-4.17664891,83.66677370
oil,2,284.900000,-4.08570771,82.01137399
oil,2,285.000000,-4.04840807,81.33719320
oil,2,285.100000,-4.13559563,82.91743411
oil,2,285.200000,-4.11626920,82.56583851
oil,2,285.300000,-3.92468722,79.12089424
oil,2,285.400000,-3.64325068,74.19334886
oil,2,285.500000,-3.35678325,69.34040588
oil,2,285.600000,-3.10275906,65.17437026
oil,2,285.700000,-2.93438668,62.48415735
oil,2,285.800000,-2.90278717,61.98558709
oil,2,285.900000,-2.96985860,63.04620482
oil,2,286.000000,-2.97872296,63.18705235
oil,2,286.100000,-2.94328622,62.62493280
oil,2,286.200000,-2.93647726,62.51721251
oil,2,286.300000,-2.88816370,61.75553707
oil,2,286.400000,-2.87847734,61.60339097
oil,2,286.500000,-2.92646365,62.35896190
oil,2,286.600000,-3.04223695,64.20083539
oil,2,286.700000,-3.13113654,65.63336199
oil,2,286.800000,-3.26574611,67.83254497
oil,2,286.900000,-3.46867513,71.21639289
oil,2,287.000000,-3.64687647,74.25582390
oil,2,287.100000,-3.88677239,78.44782751
oil,2,287.200000,-3.96732633,79.88126148
oil,2,287.300000,-3.97117987,79.95015937
oil,2,287.400000,-3.90126245,78.70471665
oil,2,287.500000,-3.84113224,77.64143381
oil,2,287.600000,-3.78493937,76.65431151
oil,2,287.700000,-3.75926654,76.20542678
oil,2,287.800000,-3.78333400,76.62620327
oil,2,287.900000,-3.97647249,80.04483515
oil,2,288.000000,-4.35115772,86.88967526
oil,2,288.100000,-4.86129955,96.66045648
oil,2,288.200000,-5.23773305,104.20404961
oil,2,288.300000,-5.21058870,103.65060529
oil,2,288.400000,-4.88940518,97.21389331
oil,2,288.500000,-4.59009133,91.40118621
oil,2,288.600000,-4.40687428,87.93149931
oil,2,288.700000,-4.25153441,85.04233003
oil,2,288.800000,-4.15513300,83.27362654
oil,2,288.900000,-4.14658746,83.11773597
oil,2,289.000000,-4.21011857,84.28018482
oil,2,289.100000,-4.09427074,82.16654114
oil,2,289.200000,-3.84292898,77.67310077
oil,2,289.300000,-3.67137284,74.67860332
oil,2,289.400000,-3.66855461,74.62990279
oil,2,289.500000,-3.82069144,77.28162597
oil,2,289.600000,-3.81248441,77.13739737
oil,2,289.700000,-3.86662112,78.09127085
oil,2,289.800000,-4.02535294,80.92186951
oil,2,289.900000,-4.28798056,85.71585947
oil,2,290.000000,-4.66742586,92.88586442
oil,2,290.100000,-4.96806046,98.77111656
oil,2,290.200000,-4.81511309,95.75441561
oil,2,290.300000,-4.51599536,89.98990268
oil,2,290.400000,-4.26868662,85.35897410
oil,2,290.500000,-4.08999599,82.08906182
oil,2,290.600000,-4.00568607,80.56842341
oil,2,290.700000,-4.04642075,81.30135101
oil,2,290.800000,-4.00746451,80.60035310
oil,2,290.900000,-3.78378088,76.63402712
oil,2,291.000000,-3.64293862,74.18797306
oil,2,291.100000,-3.67290060,74.70501048
oil,2,291.200000,-3.72802308,75.66091887
oil,2,291.300000,-3.72478464,75.60459133
oil,2,291.400000,-3.86027387,77.97913077
oil,2,291.500000,-4.03026501,81.01026825
oil,2,291.600000,-4.20409906,84.16969775
oil,2,291.700000,-4.45796357,88.89225634
oil,2,291.800000,-4.67191450,92.97240518
oil,2,291.900000,-4.73725007,94.23663379
oil,2,292.000000,-4.85935245,96.62217404
oil,2,292.100000,-4.94660899,98.34519161
oil,2,292.200000,-4.86491195,96.73150091
oil,2,292.300000,-4.73358325,94.16545551
oil,2,292.400000,-4.71528552,93.81067205
oil,2,292.500000,-4.77098951,94.89282711
oil,2,292.600000,-4.72679476,94.03375209
oil,2,292.700000,-4.79978060,95.45458103
oil,2,292.800000,-4.95394022,98.49065172
oil,2,292.900000,-5.04072589,100.22074809
oil,2,293.000000,-5.04299809,100.26624738
oil,2,293.100000,-5.09784793,101.36771208
oil,2,293.200000,-5.11265070,101.66600432
oil,2,293.300000,-5.09964635,101.40392885
oil,2,293.400000,-5.11873553,101.78874749
oil,2,293.500000,-5.35128568,106.53524304
oil,2,293.600000,-5.39662571,107.47326126
oil,2,293.700000,-5.05293372,100.46532306
oil,2,293.800000,-4.60385081,91.66446771
oil,2,293.900000,-4.36138476,87.08044180
oil,2,294.000000,-4.23837137,84.79972841
oil,2,294.100000,-4.09266562,82.13744425
oil,2,294.200000,-3.95209195,79.60917501
oil,2,294.300000,-3.92349038,79.09960391
oil,2,294.400000,-3.96202035,79.78644384
oil,2,294.500000,-3.92489829,79.12464922
oil,2,294.600000,-3.88851379,78.47867797
oil,2,294.700000,-3.79516810,76.83352621
oil,2,294.800000,-3.71634897,75.45796467
oil,2,294.900000,-3.66910124,74.63934761
oil,2,295.000000,-3.74646205,75.98203530
oil,2,295.100000,-3.78454446,76.64739660
oil,2,295.200000,-3.94137171,79.41798945
oil,2,295.300000,-4.24058567,84.84051486
oil,2,295.400000,-4.57320755,91.07864000
oil,2,295.500000,-4.70738355,93.65766399
oil,2,295.600000,-4.72487958,93.99661238
oil,2,295.700000,-4.83919636,96.22632537
oil,2,295.800000,-4.99981950,99.40339112
oil,2,295.900000,-5.12864101,101.98871920
oil,2,296.000000,-5.17343932,102.89555755
oil,2,296.100000,-5.08229003,101.05467548
oil,2,296.200000,-4.90251306,97.47254494
oil,2,296.300000,-4.74886571,94.46228765
oil,2,296.400000,-4.68479348,93.22093496
oil,2,296.500000,-4.69588515,93.43524033
oil,2,296.600000,-4.64454563,92.44536091
oil,2,296.700000,-4.52537963,90.16803476
oil,2,296.800000,-4.42942460,88.35492464
oil,2,296.900000,-4.24898211,84.99526275
oil,2,297.000000,-3.95954226,79.74217977
oil,2,297.100000,-3.76453566,76.29744887
oil,2,297.200000,-3.72528823,75.61334910
oil,2,297.300000,-3.80252256,76.96251094
oil,2,297.400000,-4.02177147,80.85744698
oil,2,297.500000,-4.31003728,86.12476082
oil,2,297.600000,-4.49683888,89.62682139
oil,2,297.700000,-4.48663811,89.43378112
oil,2,297.800000,-4.38124748,87.45154183
oil,2,297.900000,-4.23015826,84.64853211
oil,2,298.000000,-4.05305190,81.42097750
oil,2,298.100000,-3.89443418,78.58360835
oil,2,298.200000,-3.70910577,75.33217878
oil,2,298.300000,-3.57412996,73.00737613
oil,2,298.400000,-3.53020395,72.25865972
oil,2,298.500000,-3.63318066,74.01997290
oil,2,298.600000,-3.80186798,76.95102634
oil,2,298.700000,-3.95087158,79.58739924
oil,2,298.800000,-3.92095959,79.05459366
oil,2,298.900000,-3.87700170,78.27484345
oil,2,299.000000,-3.88232492,78.36906411
oil,2,299.100000,-3.92072398,79.05040397
oil,2,299.200000,-3.76698810,76.34029823
oil,2,299.300000,-3.59448706,73.35567040
oil,2,299.400000,-3.52606259,72.18826953
oil,2,299.500000,-3.56416862,72.83724731
oil,2,299.600000,-3.74904232,76.02702519
oil,2,299.700000,-3.92934716,79.20381622
oil,2,299.800000,-3.90361609,78.74648314
oil,2,299.900000,-3.93427126,79.29148603
oil,2,300.000000,-4.09316595,82.14651346
oil,2,300.100000,-4.19590368,84.01938945
oil,2,300.200000,-4.35812250,87.01956765
oil,2,300.300000,-4.43805318,88.51721173
oil,2,300.400000,-4.38870633,87.59110112
oil,2,300.500000,-4.42528090,88.27704248
oil,2,300.600000,-4.60126338,91.61492948
oil,2,300.700000,-4.91860730,97.79059498
oil,2,300.800000,-5.14018165,102.22194899
oil,2,300.900000,-5.11002349,101.61303114
oil,2,301.000000,-4.98096123,99.02770814
oil,2,301.100000,-4.69135020,93.34758951
oil,2,301.200000,-4.26382938,85.26924569
oil,2,301.300000,-3.89685962,78.62661602
oil,2,301.400000,-3.67300780,74.70686359
oil,2,301.500000,-3.58818712,73.24779473
oil,2,301.600000,-3.59191418,73.31160465
oil,2,301.700000,-3.65217444,74.34715911
oil,2,301.800000,-3.59671206,73.39378867
oil,2,301.900000,-3.31362476,68.62349939
oil,2,302.000000,-3.01007878,63.68653214
oil,2,302.100000,-2.82849931,60.82135537
oil,2,302.200000,-2.75838997,59.73273259
oil,2,302.300000,-2.79130001,60.24251901
oil,2,302.400000,-2.91474523,62.17402391
oil,2,302.500000,-3.08811382,64.93812081
oil,2,302.600000,-3.24643494,67.51482231
oil,2,302.700000,-3.26401973,67.80411084
oil,2,302.800000,-3.13206229,65.64836267
oil,2,302.900000,-3.04178096,64.19352832
oil,2,303.000000,-3.00811851,63.65524857
oil,2,303.100000,-3.01809712,63.81457530
oil,2,303.200000,-3.08673357,64.91587745
oil,2,303.300000,-3.10499775,65.21052145
oil,2,303.400000,-3.05314958,64.37583030
oil,2,303.500000,-2.96180292,62.91834288
oil,2,303.600000,-2.77565098,59.99984071
oil,2,303.700000,-2.59527732,57.23804235
oil,2,303.800000,-2.45947526,55.20164110
oil,2,303.900000,-2.40989390,54.46734215
oil,2,304.000000,-2.43685083,54.86596386
oil,2,304.100000,-2.53982016,56.40198638
oil,2,304.200000,-2.75563411,59.69014178
oil,2,304.300000,-3.09868414,65.10859268
oil,2,304.400000,-3.54505151,72.51130382
oil,2,304.500000,-4.07912329,81.89216016
oil,2,304.600000,-4.55906164,90.80883675
oil,2,304.700000,-4.77329469,94.93774330
oil,2,304.800000,-4.67011409,92.93768852
oil,2,304.900000,-4.54386696,90.51947627
oil,2,305.000000,-4.40755177,87.94420566
oil,2,305.100000,-4.27654845,85.50430668
oil,2,305.200000,-4.14082079,83.01262100
oil,2,305.300000,-4.04105345,81.20458886
oil,2,305.400000,-4.04355220,81.24962937
oil,2,305.500000,-4.12707538,82.76233760
oil,2,305.600000,-4.19648134,84.02997969
oil,2,305.700000,-4.09999916,82.27042536
oil,2,305.800000,-3.91378174,78.92700484
oil,2,305.900000,-3.78753560,76.69977951
oil,2,306.000000,-3.75175252,76.07429488
oil,2,306.100000,-3.76919629,76.37889031
oil,2,306.200000,-3.76249375,76.26178152
oil,2,306.300000,-3.74794380,76.00786964
oil,2,306.400000,-3.77197837,76.42752604
oil,2,306.500000,-3.80016555,76.92116121
oil,2,306.600000,-3.75195438,76.07781619
oil,2,306.700000,-3.71303274,75.40036177
oil,2,306.800000,-3.74242900,75.91174125
oil,2,306.900000,-3.78632906,76.67864759
oil,2,307.000000,-3.79480663,76.82718942
oil,2,307.100000,-3.72473917,75.60380060
oil,2,307.200000,-3.69956610,75.16667235
oil,2,307.300000,-3.76925491,76.37991494
oil,2,307.400000,-3.94300663,79.44713188
oil,2,307.500000,-4.07235700,81.76974382
oil,2,307.600000,-4.10180694,82.30322285
oil,2,307.700000,-3.98645497,80.22355686
oil,2,307.800000,-3.85666253,77.91536337
oil,2,307.900000,-3.64056930,74.14716362
oil,2,308.000000,-3.52846216,72.22905055
oil,2,308.100000,-3.55383345,72.66094365
oil,2,308.200000,-3.72451648,75.59992805
oil,2,308.300000,-3.99225872,80.32755614
oil,2,308.400000,-4.24762934,84.97032142
oil,2,308.500000,-4.33520852,86.59258987
oil,2,308.600000,-4.40168214,87.83415101
oil,2,308.700000,-4.52566071,90.17337293
oil,2,308.800000,-4.56555402,90.93261545
oil,2,308.900000,-4.56638563,90.94847637
oil,2,309.000000,-4.46883547,89.09738093
oil,2,309.100000,-4.28189432,85.60320021
oil,2,309.200000,-4.04113241,81.20601194
oil,2,309.300000,-3.96923798,79.91543638
oil,2,309.400000,-4.01903606,80.80826042
oil,2,309.500000,-3.91308211,78.91457419
oil,2,309.600000,-3.78176561,76.59874749
oil,2,309.700000,-3.68281243,74.87644870
oil,2,309.800000,-3.63363217,74.02774222
oil,2,309.900000,-3.68323807,74.88381511
oil,2,310.000000,-3.76099931,76.23568246
oil,2,310.100000,-3.81591455,77.19766154
oil,2,310.200000,-3.96626416,79.86227604
oil,2,310.300000,-4.02349337,80.88841685
oil,2,310.400000,-4.06224995,81.58705669
oil,2,310.500000,-4.20363213,84.16113035
oil,2,310.600000,-4.31508058,86.21839335
oil,2,310.700000,-4.30354769,86.00435169
oil,2,310.800000,-4.28711333,85.69980210
oil,2,310.900000,-4.23884023,84.80836379
oil,2,311.000000,-4.38055986,87.43868167
oil,2,311.100000,-4.70770725,93.66392943
oil,2,311.200000,-5.08440822,101.09726658
oil,2,311.300000,-5.42174708,107.99475537
oil,2,311.400000,-5.35001957,106.50910811
oil,2,311.500000,-5.16498673,102.72414717
oil,2,311.600000,-5.00275372,99.46190881
oil,2,311.700000,-4.96095894,98.63001199
oil,2,311.800000,-5.03400364,100.08619997
oil,2,311.900000,-5.04590028,100.32437683
oil,2,312.000000,-5.02351564,99.87645958
oil,2,312.100000,-5.10605698,101.53307942
oil,2,312.200000,-5.13969828,102.21217502
oil,2,312.300000,-5.14732552,102.36645604
oil,2,312.400000,-4.77523673,94.97559199
oil,2,312.500000,-4.45726577,88.87909873
oil,2,312.600000,-4.35697064,86.99807889
oil,2,312.700000,-4.45455860,88.82806198
oil,2,312.800000,-4.64117609,92.38057701
oil,2,312.900000,-4.86620242,96.75688668
oil,2,313.000000,-4.93403285,98.09591676
oil,2,313.100000,-4.92923909,98.00098170
oil,2,313.200000,-4.77379828,94.94755711
oil,2,313.300000,-4.70804002,93.67037065
oil,2,313.400000,-4.74059828,94.30165086
oil,2,313.500000,-4.65555829,92.65725236
oil,2,313.600000,-4.58917367,91.38364066
oil,2,313.700000,-4.61280524,91.83601011
oil,2,313.800000,-4.74232314,94.33515374
oil,2,313.900000,-4.77457307,94.96265698
oil,2,314.000000,-4.64647943,92.48255104
oil,2,314.100000,-4.41779338,88.13639927
oil,2,314.200000,-4.21110819,84.29835606
oil,2,314.300000,-4.03727899,81.13657708
oil,2,314.400000,-3.90813649,78.82673093
oil,2,314.500000,-3.78694152,76.68937414
oil,2,314.600000,-3.70029930,75.17938638
oil,2,314.700000,-3.74868255,76.02075140
oil,2,314.800000,-3.98513529,80.19991849
oil,2,314.900000,-4.34446061,86.76486638
oil,2,315.000000,-4.66915987,92.91929127
oil,2,315.100000,-4.66892733,92.91480820
oil,2,315.200000,-4.64869404,92.52515080
oil,2,315.300000,-4.71668818,93.83784520
oil,2,315.400000,-4.92745099,97.96558215
oil,2,315.500000,-5.11009109,101.61439400
oil,2,315.600000,-5.23574852,104.16353723
oil,2,315.700000,-5.26593526,104.78062346
oil,2,315.800000,-5.28060658,105.08119704
oil,2,315.900000,-5.26466877,104.75469687
oil,2,316.000000,-5.31640331,105.81637670
oil,2,316.100000,-5.27897041,105.04765524
oil,2,316.200000,-5.28244074,105.11880403
oil,2,316.300000,-5.18971156,103.22594524
oil,2,316.400000,-5.14603299,102.34030303
oil,2,316.500000,-5.18760561,103.18315670
oil,2,316.600000,-5.14095287,102.23754441
oil,2,316.700000,-5.16849695,102.79531370
oil,2,316.800000,-5.21094670,103.65789493
oil,2,316.900000,-5.22284051,103.90022415
oil,2,317.000000,-5.21112475,103.66152051
oil,2,317.100000,-5.30801613,105.64389409
oil,2,317.200000,-5.41288900,107.81072657
oil,2,317.300000,-5.47606483,109.12665161
oil,2,317.400000,-5.39308491,107.39985934
oil,2,317.500000,-5.33575618,106.21490591
oil,2,317.600000,-5.38182624,107.16663011
oil,2,317.700000,-5.30450238,105.57167553
oil,2,317.800000,-5.12858207,101.98752874
oil,2,317.900000,-5.01544435,99.71519867
oil,2,318.000000,-5.01144783,99.63539814
oil,2,318.100000,-5.00780283,99.56264445
oil,2,318.200000,-4.98236624,99.05567337
oil,2,318.300000,-4.89793498,97.38216879
oil,2,318.400000,-4.82937211,96.03367989
oil,2,318.500000,-4.80260440,95.50976655
oil,2,318.600000,-4.83481797,96.14044489
oil,2,318.700000,-4.95594737,98.53049465
oil,2,318.800000,-5.19079737,103.24801011
oil,2,318.900000,-5.51531881,109.94831570
oil,2,319.000000,-5.63324721,112.43532859
oil,2,319.100000,-5.34669448,106.44048714
oil,2,319.200000,-4.86939914,96.81978602
oil,2,319.300000,-4.43349544,88.43147080
oil,2,319.400000,-4.11775093,82.59276840
oil,2,319.500000,-3.93058704,79.22588676
oil,2,319.600000,-3.93259184,79.26157980
oil,2,319.700000,-3.98669571,80.22786942
oil,2,319.800000,-4.13988645,82.99559609
oil,2,319.900000,-4.31822545,86.27680591
oil,2,320.000000,-4.33571835,86.60207859
oil,2,320.100000,-4.25613687,85.12723752
oil,2,320.200000,-4.10974292,82.44727804
oil,2,320.300000,-3.95502065,79.66144563
oil,2,320.400000,-3.80089282,76.93391874
oil,2,320.500000,-3.70551895,75.26992867
oil,2,320.600000,-3.65363421,74.37233491
oil,2,320.700000,-3.68129666,74.85021872
oil,2,320.800000,-3.81921494,77.25566833
oil,2,320.900000,-4.07528176,81.82264761
oil,2,321.000000,-4.20101368,84.11309422
oil,2,321.100000,-4.15860290,83.33696730
oil,2,321.200000,-4.08230194,81.94970020
oil,2,321.300000,-4.02966954,80.99954946
oil,2,321.400000,-4.06191105,81.58093454
oil,2,321.500000,-4.13044912,82.82373338
oil,2,321.600000,-4.30919186,86.10906996
oil,2,321.700000,-4.60496037,91.68571514
oil,2,321.800000,-4.67450157,93.02230207
oil,2,321.900000,-4.63053466,92.17613043
oil,2,322.000000,-4.52245784,90.11255450
oil,2,322.100000,-4.27510858,85.47768022
oil,2,322.200000,-4.05250829,81.41116743
oil,2,322.300000,-3.93240025,79.25816842
oil,2,322.400000,-3.93194734,79.25010438
oil,2,322.500000,-4.07705384,81.85470976
oil,2,322.600000,-4.24553699,84.93175151
oil,2,322.700000,-4.42162840,88.20842107
oil,2,322.800000,-4.67879542,93.10514721
oil,2,322.900000,-4.76665438,94.80838634
oil,2,323.000000,-4.81959702,95.84218998
oil,2,323.100000,-4.86820008,96.79619067
oil,2,323.200000,-4.92778275,97.97214962
oil,2,323.300000,-4.91012203,97.62284679
oil,2,323.400000,-4.72957115,94.08760567
oil,2,323.500000,-4.61064007,91.79451667
oil,2,323.600000,-4.65501757,92.64684285
oil,2,323.700000,-4.68949146,93.31167596
oil,2,323.800000,-4.55584288,90.74750162
oil,2,323.900000,-4.34401456,86.75655688
oil,2,324.000000,-4.08753288,82.04443485
oil,2,324.100000,-3.90959565,78.85264319
oil,2,324.200000,-3.80957998,77.08638781
oil,2,324.300000,-3.82717775,77.39571030
oil,2,324.400000,-4.00336472,80.52675596
oil,2,324.500000,-4.18779477,83.87079927
oil,2,324.600000,-4.35590604,86.97822038
oil,2,324.700000,-4.61425205,91.86374209
oil,2,324.800000,-4.94263121,98.26631283
oil,2,324.900000,-5.21862580,103.81431961
oil,2,325.000000,-5.05863313,100.57960864
oil,2,325.100000,-4.78967384,95.25719535
oil,2,325.200000,-4.59846645,91.56139529
oil,2,325.300000,-4.50687368,89.81692388
oil,2,325.400000,-4.40720598,87.93772024
oil,2,325.500000,-4.44431510,88.63507972
oil,2,325.600000,-4.66188430,92.77907899
oil,2,325.700000,-4.97601447,98.92927955
oil,2,325.800000,-5.18036440,103.03609800
oil,2,325.900000,-5.08854140,101.18039955
oil,2,326.000000,-4.84497836,96.33979588
oil,2,326.100000,-4.70471788,93.60607605
oil,2,326.200000,-4.61618129,91.90072763
oil,2,326.300000,-4.61888562,91.95258499
oil,2,326.400000,-4.67891264,93.10740936
oil,2,326.500000,-4.84008627,96.24378531
oil,2,326.600000,-5.04883978,100.38327074
oil,2,326.700000,-4.95172988,98.44678469
oil,2,326.800000,-4.68431266,93.21165046
oil,2,326.900000,-4.47198950,89.15693355
oil,2,327.000000,-4.32440217,86.39158937
oil,2,327.100000,-4.21001862,84.27834966
oil,2,327.200000,-4.20723056,84.22716685
oil,2,327.300000,-4.36739549,87.19265847
oil,2,327.400000,-4.54155412,90.47547210
oil,2,327.500000,-4.70730155,93.65607686
oil,2,327.600000,-4.62590920,92.08733523
oil,2,327.700000,-4.47558159,89.22478159
oil,2,327.800000,-4.38761676,87.57070771
oil,2,327.900000,-4.31762631,86.26567601
oil,2,328.000000,-4.39829259,87.77062886
oil,2,328.100000,-4.64961974,92.54296028
oil,2,328.200000,-4.85855042,96.60640732
oil,2,328.300000,-5.12922563,102.00052763
oil,2,328.400000,-5.18351498,103.10006892
oil,2,328.500000,-4.89285759,97.28198476
oil,2,328.600000,-4.44679089,88.68170310
oil,2,328.700000,-3.99212282,80.32512014
oil,2,328.800000,-3.66646854,74.59386461
oil,2,328.900000,-3.50074019,71.75861390
oil,2,329.000000,-3.50011676,71.74805208
oil,2,329.100000,-3.61271838,73.66829772
oil,2,329.200000,-3.75897360,76.20031238
oil,2,329.300000,-3.99130034,80.31037798
oil,2,329.400000,-4.10569155,82.37372118
oil,2,329.500000,-4.26295228,85.25304794
oil,2,329.600000,-4.44183979,88.58847764
oil,2,329.700000,-4.65960336,92.73514330
oil,2,329.800000,-4.81314391,95.71588099
oil,2,329.900000,-4.89718067,97.36728193
oil,2,330.000000,-5.04400801,100.28647367
oil,2,330.100000,-5.24514638,104.35545568
oil,2,330.200000,-5.30204148,105.52111104
oil,2,330.300000,-5.27870693,105.04225436
oil,2,330.400000,-5.01953925,99.79699673
oil,2,330.500000,-4.72807862,94.05865318
oil,2,330.600000,-4.43077534,88.38031964
oil,2,330.700000,-4.09103844,82.10795273
oil,2,330.800000,-3.71257060,75.39233615
oil,2,330.900000,-3.49673469,71.69076839
oil,2,331.000000,-3.43365680,70.62658116
